name,userType,dogOwner,parent
Marie Barton,Resident,false,true
Miss Willis Erdman,Resident,false,false
Ernesto Nikolaus,Resident,true,false
Julius Kihn,Resident,false,false
Gregg Borer,Resident,true,true
Doug Zieme,Resident,false,false
Miss Tammy Abbott,Resident,false,false
Woodrow Kerluke,Resident,false,true
John Stroman,Resident,false,false
Rex Hintz,Resident,true,false
Heidi Cole,Resident,false,true
Rachael Weissnat,Resident,false,true
Oliver Walsh,Resident,false,false
Juana Reichert,Resident,false,false
Wendy Homenick,Resident,false,true
Anne Schultz,Resident,false,true
Christy Prosacco,Resident,false,false
Alfonso Spinka,Resident,false,false
Jeffrey Ortiz IV,Resident,false,false
Amos Veum,Resident,true,false
Debbie Nicolas,Resident,true,false
Harold Herzog,Resident,true,false
Clyde Bashirian PhD,Resident,true,true
Salvador Hudson,Resident,true,false
Marion Collier,Resident,true,true
Darryl Sanford,Resident,true,false
Bobbie Grady,Resident,true,true
Delia Senger,Resident,false,true
Betsy McLaughlin,Resident,true,true
Guadalupe Weimann,Resident,false,true
Angie Walsh,Resident,false,false
Joel Graham,Resident,false,false
Francisco Lind,Resident,true,true
Mrs. Rafael Klein,Resident,true,false
Hector Ward,Resident,true,false
Kathleen Kertzmann,Resident,true,true
Lola Bosco,Resident,false,false
Elsa Hegmann,Resident,true,false
Raquel Renner,Resident,false,true
Sonja Gutkowski,Resident,true,true
Wendell Feeney V,Resident,true,false
Lorraine Wunsch,Resident,false,true
Janis Mante I,Resident,true,false
Ruth Bauch Jr.,Resident,false,false
Charlotte Tromp,Resident,false,true
Gloria Padberg,Resident,true,false
Kyle Beatty III,Resident,true,false
Victoria Yost,Resident,true,true
Veronica Kuhn V,Resident,false,true
Sonja O'Connell,Resident,false,true
Ms. Donna Fadel,Resident,false,false
Kelli Crooks,Resident,true,true
Judith Labadie,Resident,false,true
Geraldine Cassin,Resident,true,false
Freddie Schulist,Resident,false,false
Stacy Torphy,Resident,true,false
Mr. Luis Pfeffer,Resident,true,true
Nick McClure,Resident,false,false
Thelma Dare,Resident,false,true
Blanca Ferry,Resident,true,false
Carolyn Blanda,Resident,true,true
Ms. Joel Conn,Resident,false,false
Allison Wiza,Resident,false,false
Tammy Hamill,Resident,true,true
Theodore Greenholt,Resident,true,false
Rickey Haley,Resident,false,true
Sammy Kling,Resident,true,true
Cristina Pacocha I,Resident,false,false
Felicia Gutkowski,Resident,true,false
Marianne Raynor,Resident,true,true
Julie Kautzer,Resident,false,true
Annie Botsford II,Resident,false,false
Vanessa Heller,Resident,false,true
Maureen Thompson,Resident,false,true
Marcella Leffler,Resident,true,true
Mr. Noah Becker,Resident,false,true
Garry Kessler,Resident,true,true
Sally Ferry,Resident,false,true
Clyde Hirthe V,Resident,false,false
Allen Daniel,Resident,true,false
Harriet Bartell,Resident,true,false
Mrs. Melvin Kozey,Resident,false,false
Tabitha Mayer,Resident,false,true
Corey Gusikowski MD,Resident,true,false
Eva Hilll,Resident,false,false
Kendra McCullough,Resident,false,false
Florence Tromp,Resident,false,true
Rolando Von,Resident,true,true
Darren Hegmann,Resident,false,false
Dr. Freda Bednar,Resident,false,false
Darrin Becker,Resident,false,false
Hugo Will,Resident,true,true
Suzanne Spencer,Resident,false,false
Lori Wuckert,Resident,false,false
Sophie Douglas PhD,Resident,false,false
Geneva Harber DVM,Resident,true,true
Ramona Watsica Sr.,Resident,false,false
Virgil Dickens,Resident,false,false
Gabriel Kozey,Resident,true,false
Juan O'Reilly,Resident,false,true
Donna Flatley,Resident,false,false
Ashley Adams,Resident,true,false
Peter Botsford,Resident,true,false
Nick Jast,Resident,true,false
Shawn Muller,Resident,false,false
Ignacio Conn,Resident,false,false
Oliver Larson,Resident,false,false
Robert Lindgren,Resident,false,true
Freddie Homenick,Resident,false,false
Gloria Zieme,Resident,true,false
Toni Becker,Resident,false,false
Michele DuBuque MD,Resident,true,true
Ida Huels Sr.,Resident,true,true
Crystal Mohr,Resident,false,true
Melvin Howe,Resident,true,false
Maryann Denesik,Resident,true,true
Ray Gislason,Resident,true,true
Donna Collier,Resident,true,false
Bonnie Gerhold,Resident,false,true
Glenda Hahn,Resident,true,false
Pam Roberts DDS,Resident,false,true
Vicki Steuber,Resident,true,true
Jerald Tromp,Resident,true,true
Marc Zieme,Resident,false,false
Ernestine Runte,Resident,false,true
Marty Effertz,Resident,false,false
Maxine Weber,Resident,false,false
Mr. Max Pouros,Resident,false,false
Loren Hintz,Resident,true,false
Opal Wyman,Resident,true,false
Jimmy Hyatt,Resident,false,true
Neil Howell,Resident,false,true
Ana Fritsch,Resident,false,true
Erik Vandervort,Resident,false,true
Cecil Cummings DVM,Resident,true,true
Silvia McCullough,Resident,false,true
Miss Minnie Klocko,Resident,true,false
Shelia Fadel,Resident,true,true
Earl McKenzie,Resident,false,true
Luz Cremin,Resident,true,true
Ella Goyette,Resident,false,true
Cory Grady,Resident,true,false
Tricia Heidenreich,Resident,true,true
Wm Stanton IV,Resident,false,true
Cindy Beer,Resident,true,true
Miss Sara Johnson,Resident,true,true
Jeff Stracke,Resident,false,true
Mrs. Colleen Kirlin,Resident,true,false
Samantha Crona,Resident,false,true
Mr. Flora McGlynn,Resident,true,false
Joan Herman,Resident,false,false
Cathy Zieme,Resident,true,true
Henrietta Bruen,Resident,false,true
Roxanne Rodriguez III,Resident,false,true
Muriel Dicki,Resident,true,true
Jerome Goyette,Resident,false,true
Megan Carroll,Resident,true,true
Nina Bins,Resident,false,true
Mr. Mario Cassin,Resident,true,true
Elijah Bartoletti,Resident,false,true
Irvin Orn,Resident,false,false
Nancy Koch,Resident,false,false
Abraham Schowalter,Resident,false,true
Dr. Cristina Boyer,Resident,false,true
Krystal Lemke,Resident,true,false
Sadie Weber,Resident,true,true
Ernesto Wiza,Resident,true,false
Derrick Cummings,Resident,true,true
Earnest Douglas,Resident,false,true
Olive Erdman,Resident,true,false
Mr. Lee Blanda,Resident,true,true
Mr. Tyrone Gusikowski,Resident,false,true
Jan McClure,Resident,false,false
Mrs. Adam Schmidt,Resident,false,true
Mercedes Cronin,Resident,false,true
Herman Torphy,Resident,true,false
Andres McGlynn,Resident,false,true
Patti McClure,Resident,true,false
June Reinger,Resident,false,false
Dana Nitzsche,Resident,true,false
Mr. Antonia Conroy,Resident,true,false
Joel Yost,Resident,false,true
Victor Schulist DDS,Resident,true,false
Pamela Cremin,Resident,false,false
Darrin Hansen,Resident,false,false
Mr. Thelma Shanahan,Resident,false,false
Kimberly Howe,Resident,false,false
Dr. Alfonso Mills,Resident,false,true
Meredith Bogisich,Resident,false,true
Donna Lubowitz,Resident,true,false
Alex Hintz IV,Resident,true,true
Alejandro Vandervort,Resident,false,true
Wilbur Goyette,Resident,true,true
Christy Roob,Resident,false,true
Vicky Bogisich,Resident,false,true
Robert Lesch,Resident,false,false
Dominic Pouros Jr.,Resident,true,true
Cathy Runolfsdottir,Resident,false,false
Rodney Casper,Resident,true,true
Miss Francis Kunze,Resident,false,false
Ora Halvorson,Resident,false,false
Sylvia Crist,Resident,false,false
Marcos Konopelski,Resident,true,false
Dr. Jeannie Borer,Resident,true,true
Sally Dibbert,Resident,true,true
Nicole Beer,Resident,true,true
Sue Grady,Resident,false,false
Jackie Graham,Resident,true,true
Arthur Boyer II,Resident,false,true
Keith Kris,Resident,true,true
Cheryl Goyette,Resident,false,true
Latoya Jacobs,Resident,false,true
Mathew Rogahn,Resident,true,true
Ira Gulgowski,Resident,false,false
Angelica Miller,Resident,false,false
Alma Walter,Resident,true,false
Edmund Bode,Resident,false,true
Fannie Cummerata,Resident,false,true
Cathy Hintz MD,Resident,true,false
Aubrey Ondricka,Resident,true,false
Lawrence Jakubowski,Resident,true,false
Donna Fritsch,Resident,false,true
Ms. Owen Kuhic,Resident,true,true
Billie Heller,Resident,false,false
Orlando Sawayn MD,Resident,true,false
Vernon Tillman,Resident,false,false
Cecil Predovic,Resident,true,true
Mr. Brandy Turcotte,Resident,false,false
Steven Bechtelar,Resident,false,true
Debra Hagenes,Resident,false,false
Salvador Harvey,Resident,true,true
Marie Mann,Resident,true,false
Tricia D'Amore,Resident,false,true
Sheryl Stracke,Resident,true,false
Alice Donnelly,Resident,false,false
Miss Jerome Champlin,Resident,false,true
Melvin Tillman,Resident,false,false
Mr. Patty Toy,Resident,true,false
Leona Cole Jr.,Resident,false,true
Dr. Pat Torp,Resident,true,true
Dean Leuschke,Resident,true,false
Ms. Myron Gutkowski,Resident,false,true
Jimmie Hettinger,Resident,false,true
Eduardo Robel,Resident,false,true
Eugene Beer,Resident,true,true
Amanda Stokes,Resident,true,false
Heather Huels,Resident,false,false
Marion Bauch I,Resident,true,false
Colin Cronin,Resident,false,true
Darlene Veum,Resident,true,false
Carl Schimmel,Resident,true,true
Mable Koelpin,Resident,false,false
Anthony Hilpert,Resident,false,false
Dr. Jacob Bergstrom,Resident,true,false
Roy Harris,Resident,true,false
Nick O'Hara,Resident,true,true
Mae Homenick,Resident,false,false
Dr. Jasmine Connelly,Resident,false,false
Salvador Schumm,Resident,false,false
Santos Roberts PhD,Resident,false,false
Jamie Wintheiser,Resident,false,true
Katie Wisozk,Resident,false,true
Conrad Medhurst,Resident,true,false
Kelvin Sawayn,Resident,false,false
Mrs. Lucille Kuphal,Resident,false,true
Dallas Bergnaum,Resident,true,false
Kayla Buckridge,Resident,false,false
Jim Gleason,Resident,true,false
Troy Anderson,Resident,false,true
Sean Brekke,Resident,false,false
Bennie Wyman,Resident,false,false
Marion Collins,Resident,false,true
Miss Luke Fritsch,Resident,true,false
Belinda Legros DVM,Resident,false,false
Guy Bogisich,Resident,true,false
Marie Feest,Resident,false,false
Janie Schuster,Resident,true,false
Silvia Brown,Resident,false,true
Wilma Emmerich,Resident,true,true
Mable Bayer,Resident,true,false
Wilson Wyman,Resident,true,true
Jeanne Feest,Resident,false,false
Marilyn Balistreri,Resident,true,false
Wade Bernhard,Resident,false,false
Mark Hammes,Resident,false,false
Mathew Wiegand,Resident,false,false
Gerardo Sipes,Resident,false,true
Aaron Kunde,Resident,false,true
Beatrice Howe,Resident,true,false
Ryan Ward,Resident,false,false
Raquel Botsford,Resident,false,true
Andy Tillman,Resident,true,false
Deanna Cronin,Resident,false,false
Marjorie Terry,Resident,true,true
Priscilla Lindgren,Resident,false,true
Karl Luettgen,Resident,true,false
Juanita Schimmel,Resident,false,true
Jeremy Gleichner,Resident,true,true
Nicolas Stroman,Resident,true,false
Dr. Stella Wintheiser,Resident,false,false
Roland Rutherford,Resident,false,false
Jimmie Hoppe,Resident,true,false
Gladys Ebert,Resident,false,false
Elsa Wolff,Resident,false,false
Santos Douglas,Resident,false,true
Fannie Braun,Resident,false,false
Bobby Braun,Resident,false,true
Darrel DuBuque,Resident,true,true
Fannie Gulgowski,Resident,true,false
Ruth Steuber,Resident,true,true
Derrick Grimes,Resident,true,false
Chelsea Upton,Resident,true,true
Janie Dietrich,Resident,true,false
Sarah Moore,Resident,false,false
Willis Gleason,Resident,true,false
Stephen Fadel PhD,Resident,true,true
Brendan Dickens,Resident,false,false
Isabel Reilly,Resident,false,true
Kristen VonRueden MD,Resident,false,true
Dallas Larson,Resident,true,true
Hubert Gaylord,Resident,false,false
Sherri Cartwright,Resident,false,false
Archie Schulist,Resident,false,false
Anna Tromp,Resident,true,false
Kimberly Hermiston,Resident,false,false
Benjamin Mills III,Resident,true,true
Melinda Metz,Resident,true,false
Kristy King,Resident,false,false
Jesus Gutkowski,Resident,true,true
Paulette Berge,Resident,false,true
Dallas Borer,Resident,true,false
Russell Hamill,Resident,true,true
Jody Balistreri,Resident,true,false
Ollie O'Reilly,Resident,false,true
Jamie Lebsack Sr.,Resident,false,false
Mable Will,Resident,true,false
Eddie Jones,Resident,false,true
Clara Pacocha,Resident,false,false
Robin Emmerich,Resident,true,false
Bobbie Dach,Resident,false,true
Lester Paucek,Resident,true,true
Tracy Klein,Resident,false,true
Bennie Roob,Resident,false,true
Marvin Adams,Resident,true,false
Robyn Leannon,Resident,false,false
Rudolph Gibson,Resident,true,false
Paul Lesch,Resident,true,true
Christina Kuhn IV,Resident,false,false
Lynn Welch,Resident,false,false
Clifford Cole,Resident,false,true
Miss Florence Deckow,Resident,true,true
Jose Oberbrunner,Resident,false,false
Grady Wuckert,Resident,false,false
Molly Daugherty,Resident,true,true
Genevieve Klocko DVM,Resident,true,true
Fred Hand,Resident,false,false
Dean Haley,Resident,true,true
Candice Johns,Resident,false,true
Luis Green,Resident,false,true
Rose Treutel,Resident,true,true
Joshua Pollich,Resident,true,true
Miss Enrique Kirlin,Resident,false,true
Milton Lehner,Resident,false,false
Raul Schneider Jr.,Resident,false,true
Guadalupe Von,Resident,false,true
Jenny Douglas,Resident,false,true
Ms. Patti Dickens,Resident,false,false
Mr. Maxine Botsford,Resident,false,true
Marlon Kihn,Resident,true,true
Bryant O'Reilly,Resident,true,true
Daniel Oberbrunner,Resident,false,true
Miguel Herzog,Resident,true,false
Miguel Bartell,Resident,true,true
Traci Nolan PhD,Resident,true,false
Eloise Bode,Resident,false,false
Marlon Boyle,Resident,true,false
Garrett Botsford III,Resident,false,false
Duane Koch,Resident,false,true
Marion Corkery,Resident,false,false
Orville Kilback I,Resident,true,false
Catherine Parisian,Resident,false,false
Grace Hirthe,Resident,false,false
Heidi Von,Resident,true,false
Angie Jacobson,Resident,true,false
Christine Moen MD,Resident,false,true
Keith Hodkiewicz,Resident,false,true
Sonia Trantow,Resident,false,true
Jaime Kuhic,Resident,false,true
Douglas Hoeger Sr.,Resident,true,true
Jerome Roob,Resident,false,false
Miranda Champlin,Resident,true,true
Marilyn Spinka,Resident,true,true
Bertha Kirlin,Resident,false,false
Mrs. Lorena Spinka,Resident,false,true
Julius Reynolds,Resident,true,false
Gail Kuvalis DDS,Resident,true,true
Conrad Bernhard II,Resident,false,false
Rickey Lowe,Resident,true,true
Maggie Mayert,Resident,false,true
Mr. Randy Grady,Resident,true,false
Jacquelyn Boehm,Resident,true,true
Eduardo Conn,Resident,false,false
Dr. Ricky Kilback,Resident,false,false
Mrs. Steven Runte,Resident,true,false
Maryann Hickle,Resident,false,true
Roosevelt Bashirian,Resident,false,true
Edwin Stehr,Resident,true,false
Woodrow Harber II,Resident,true,true
Allen Durgan III,Resident,true,false
Rolando Monahan PhD,Resident,true,true
Claudia Pfeffer,Resident,true,true
Catherine McCullough,Resident,true,false
Rachel Schaefer,Resident,false,false
Courtney Padberg,Resident,true,true
Van Ullrich,Resident,true,false
Johnnie Gislason,Resident,false,true
Dustin Lueilwitz,Resident,true,false
Ms. Andrew Harber,Resident,true,false
Dr. Conrad Kuhlman,Resident,false,false
Dominick Hagenes,Resident,false,false
Sonja Berge,Resident,false,true
Byron Gutmann,Resident,false,true
Ms. Archie Altenwerth,Resident,true,false
Dwight Emmerich,Resident,true,true
Abraham Lehner,Resident,true,false
Lillie Walker,Resident,true,true
Terry Anderson PhD,Resident,true,false
Jose Armstrong,Resident,false,false
Michelle Mueller,Resident,true,true
Angelo Quigley IV,Resident,false,true
Sean Marks DDS,Resident,false,true
Casey Schmeler,Resident,false,false
Rudolph Reichert,Resident,false,false
Angel Hauck,Resident,true,true
Tonya Hilll,Resident,true,true
Isabel Purdy,Resident,true,true
Ray Olson,Resident,false,true
Lynne King,Resident,false,true
Gwendolyn Ebert MD,Resident,true,true
Geoffrey Bailey,Resident,true,true
Bob Armstrong,Resident,false,true
Mr. Loren Weimann,Resident,false,false
Dr. Seth Lebsack,Resident,false,true
Dolores Lang,Resident,false,true
Dr. Craig Deckow,Resident,true,false
Tommie Hermiston,Resident,true,true
Cassandra Leuschke,Resident,true,false
Earl Russel III,Resident,true,false
Cassandra Wisozk,Resident,true,false
Brad Hauck,Resident,false,false
Mrs. Russell Bernier,Resident,false,false
Raul Bayer,Resident,false,false
Dr. Jennifer Jaskolski,Resident,false,true
Mrs. Geraldine Hudson,Resident,true,true
Randal Kassulke Jr.,Resident,false,true
Aubrey Emmerich,Resident,true,true
Milton Dooley,Resident,true,true
Pam Armstrong,Resident,false,false
Manuel Wiegand,Resident,true,true
Michele Rice,Resident,true,true
Barbara Kuphal,Resident,false,false
Miss Roger Ankunding,Resident,true,true
Joe Gleason II,Resident,false,true
Tommie Kovacek,Resident,false,true
Erik Barrows,Resident,true,true
Miss Jeannette Gusikowski,Resident,false,true
Brad Torphy,Resident,true,true
Leona Greenholt Jr.,Resident,true,false
Rosemarie Dicki,Resident,true,false
Wade Emard,Resident,false,false
Dr. Wallace Klein,Resident,true,true
Mrs. Willis Zboncak,Resident,true,true
Frank Carter V,Resident,false,false
Ebony Hirthe,Resident,false,true
Roy Klein,Resident,false,false
Dr. Brenda Bashirian,Resident,false,true
Willie Christiansen,Resident,false,false
Roberto Walsh,Resident,true,false
Emily Powlowski,Resident,false,false
Donna Cummings Sr.,Resident,false,false
Elias Terry,Resident,true,true
